2025-07-31 15:37:33,175,dht1_T, dht2_T, dht3_T, dht1_H, dht2_H, dht3_H, hm, tm, CO2, eCO2, TVOC, t_min, t_max, h_min, h_max, heat_rele, hum_rele, fan_rele
2025-07-31 15:42:38,948,30,35,32,36,34,51,35,33,1704,2144,1014,31,35,76,76,0,1,0
2025-07-31 15:42:45,081,30,35,32,36,33,50,34,33,1710,2074,870,31,35,76,76,0,1,0
2025-07-31 15:42:51,218,30,35,33,35,33,50,34,33,1714,2182,1098,31,35,76,76,0,1,0
2025-07-31 15:42:57,370,30,35,33,35,33,49,34,33,1718,2134,994,31,35,76,76,0,1,0
2025-07-31 15:43:03,488,30,35,33,35,33,49,34,33,1722,2126,976,31,35,76,76,0,1,0
2025-07-31 15:43:09,629,31,35,33,35,33,48,34,33,1726,2210,1161,31,35,76,76,0,1,0
2025-07-31 15:43:15,724,31,35,33,34,32,48,33,33,1728,1908,596,31,35,76,76,0,1,0
2025-07-31 15:43:21,878,31,35,33,34,32,48,33,33,1730,2222,1188,31,35,76,76,0,1,0
2025-07-31 15:43:27,937,31,35,34,34,32,48,33,33,1734,2120,963,31,35,76,76,0,1,0
2025-07-31 15:43:33,972,31,35,34,34,32,47,33,33,1736,2162,1057,31,35,76,76,0,1,0
2025-07-31 15:43:40,098,31,35,34,34,32,47,33,33,1738,2203,1151,31,35,76,76,0,1,0
2025-07-31 15:43:46,144,31,35,34,34,32,47,33,33,1740,2094,906,31,35,76,76,0,1,0
2025-07-31 15:43:52,282,31,34,34,33,33,46,33,32,1742,1968,692,31,35,76,76,0,1,0
2025-07-31 15:43:58,407,31,34,34,33,33,46,33,32,1742,1935,641,31,35,76,76,0,1,0
2025-07-31 15:44:04,446,31,34,34,33,33,46,33,32,1744,1695,333,31,35,76,76,0,1,0
2025-07-31 15:44:10,590,31,34,34,33,34,46,33,32,1748,2023,789,31,35,76,76,0,1,0
2025-07-31 15:44:16,713,31,34,34,33,33,46,33,32,1748,1976,705,31,35,76,76,0,1,0
2025-07-31 15:44:22,774,31,34,34,34,33,46,33,32,1748,1968,692,31,35,76,76,0,1,0
2025-07-31 15:44:28,818,31,34,34,34,33,46,33,32,1752,1908,596,31,35,76,76,0,1,0
2025-07-31 15:44:34,864,31,34,34,34,33,45,33,32,1750,1787,435,31,35,76,76,0,1,0
2025-07-31 15:44:40,939,31,34,34,34,33,45,33,32,1754,1699,337,31,35,76,76,0,1,0
2025-07-31 15:44:47,109,30,33,34,33,33,45,33,32,1754,3081,3017,31,35,76,76,0,1,0
2025-07-31 15:44:53,152,30,33,34,33,33,45,33,32,1752,3060,2973,31,35,76,76,0,1,0
2025-07-31 15:44:59,201,30,33,34,33,33,45,33,32,1754,3081,3017,31,35,76,76,0,1,0
2025-07-31 15:45:05,324,30,33,34,34,33,45,33,32,1754,1814,467,31,35,76,76,0,1,0
2025-07-31 15:45:11,360,30,33,34,34,33,45,33,32,1754,1757,398,31,35,76,76,0,1,0
2025-07-31 15:45:17,382,30,33,34,34,34,45,34,31,1756,1976,705,31,35,76,76,0,1,0
2025-07-31 15:45:23,401,30,33,34,34,34,45,34,31,1754,2878,2601,31,35,76,76,0,1,0
2025-07-31 15:45:29,464,30,32,34,33,35,45,34,31,1756,2919,2673,31,35,76,76,0,1,0
2025-07-31 15:45:35,618,30,32,34,34,35,45,34,31,1758,2919,2673,31,35,76,76,0,1,0
2025-07-31 15:45:41,636,30,32,34,33,35,45,34,31,1758,2901,2631,31,35,76,76,0,1,0
2025-07-31 15:45:47,669,30,32,34,34,35,45,34,31,1758,2957,2750,31,35,76,76,0,1,0
2025-07-31 15:45:53,707,30,32,34,34,35,45,34,31,1756,2973,2792,31,35,76,76,0,1,0
2025-07-31 15:45:59,749,30,32,34,34,35,45,34,31,1758,2973,2792,31,35,76,76,0,1,0
2025-07-31 15:46:05,912,30,32,34,34,36,45,35,31,1756,2940,2715,31,35,76,76,0,1,0
2025-07-31 15:46:12,070,29,32,34,34,36,45,35,31,1756,2878,2601,31,35,76,76,0,1,0
2025-07-31 15:46:18,179,29,32,34,34,36,45,35,31,1760,2859,2564,31,35,76,76,0,1,0
2025-07-31 15:46:24,197,29,32,34,34,36,45,35,31,1758,2812,2457,31,35,76,76,0,1,0
2025-07-31 15:46:30,229,29,32,34,35,36,45,35,30,1758,2859,2564,31,35,76,76,1,1,0
2025-07-31 15:46:36,348,29,31,34,35,36,45,35,30,1760,3021,2891,31,35,76,76,0,1,0
2025-07-31 15:46:42,381,29,31,34,35,37,45,36,30,1756,2797,2417,31,35,76,76,0,1,0
2025-07-31 15:46:48,515,29,31,34,35,37,45,36,30,1758,3156,3181,31,35,76,76,0,1,0
2025-07-31 15:46:54,640,29,31,34,35,37,45,36,30,1756,3123,3103,31,35,76,76,0,1,0
2025-07-31 15:47:00,700,29,31,34,35,37,45,36,30,1758,3156,3181,31,35,76,76,1,1,0
2025-07-31 15:47:06,748,29,31,34,35,36,45,35,30,1756,1999,746,31,35,76,76,0,1,0
2025-07-31 15:47:12,789,29,31,34,35,36,45,35,30,1756,3138,3142,31,35,76,76,0,1,0
2025-07-31 15:47:18,936,29,31,33,35,36,45,35,30,1756,3348,3597,31,35,76,76,0,1,0
2025-07-31 15:47:25,097,29,31,33,35,36,45,35,30,1756,2060,843,31,35,76,76,0,1,0
2025-07-31 15:47:31,206,29,31,33,36,36,45,36,30,1756,3288,3473,31,35,76,76,1,1,0
