2025-07-31 13:41:44,003,dht1_T, dht2_T, dht3_T, dht1_H, dht2_H, dht3_H, hm, tm, CO2, eCO2, TVOC, t_min, t_max, h_min, h_max, heat_rele, hum_rele, fan_rele
2025-07-31 13:41:57,121,25,26,25,51,53,70,52,25,1718,0,0,15,50,10,53,0,0,0
2025-07-31 13:42:03,279,25,26,25,51,53,71,52,25,1720,692,44,15,50,10,53,0,0,0
2025-07-31 13:42:09,440,25,26,25,51,54,71,52,25,1722,1345,143,15,50,10,53,0,0,0
2025-07-31 13:42:15,748,25,26,25,51,54,72,52,25,1724,1313,139,15,49,10,53,0,0,0
2025-07-31 13:42:21,902,25,26,25,51,54,72,52,25,1724,1281,134,15,50,10,53,0,0,0
2025-07-31 13:42:28,059,25,26,25,51,54,72,52,25,1728,1281,134,15,50,10,53,0,0,0
2025-07-31 13:42:34,305,25,26,25,52,54,73,53,25,1730,1281,134,15,49,10,53,0,0,1
2025-07-31 13:42:40,460,25,26,25,52,54,73,53,25,1734,1053,99,15,50,10,53,0,0,1
2025-07-31 13:42:46,566,25,26,25,53,55,72,54,25,1736,1047,98,15,49,10,53,0,0,1
2025-07-31 13:42:52,598,25,26,25,53,54,71,53,25,1740,987,89,15,50,10,53,0,0,1
2025-07-31 13:42:58,756,25,26,25,52,54,70,53,25,1744,964,85,15,50,10,53,0,0,1
2025-07-31 13:43:04,926,25,26,25,51,54,69,52,25,1746,920,79,15,50,10,53,0,0,0
2025-07-31 13:43:10,969,25,26,25,51,53,68,52,25,1748,1474,163,15,50,10,53,0,0,0
2025-07-31 13:43:17,117,25,26,25,51,53,68,52,25,1748,1122,109,15,50,10,53,0,0,0
2025-07-31 13:43:23,263,25,26,25,51,53,68,52,25,1750,1122,109,15,49,10,53,0,0,0
2025-07-31 13:43:29,423,25,26,25,51,53,69,52,25,1754,1095,105,15,50,10,53,0,0,0
2025-07-31 13:43:35,687,25,26,25,51,53,69,52,25,1756,1017,93,15,50,10,53,0,0,0
2025-07-31 13:43:41,827,25,26,25,51,53,70,52,25,1754,964,85,15,49,10,53,0,0,0
2025-07-31 13:43:47,965,25,26,25,51,53,70,52,25,1756,848,68,15,50,10,53,0,0,0
2025-07-31 13:43:54,130,25,26,25,51,53,71,52,25,1756,810,62,15,50,10,53,0,0,0
2025-07-31 13:44:00,240,25,26,25,51,53,72,52,25,1758,757,54,15,50,10,53,0,0,0
2025-07-31 13:44:06,638,25,26,25,51,54,72,52,25,1758,891,74,15,49,10,53,0,0,0
2025-07-31 13:44:12,926,25,26,25,51,54,73,52,25,1760,1988,725,15,49,10,53,0,0,0
2025-07-31 13:44:19,012,25,26,25,51,54,73,52,25,1762,1993,734,15,49,10,53,0,0,0
2025-07-31 13:44:25,075,25,26,25,51,54,73,52,25,1762,1988,725,15,49,10,53,0,0,0
2025-07-31 13:44:31,223,25,26,25,51,54,74,52,25,1764,2023,789,15,50,10,53,0,0,0
2025-07-31 13:44:37,409,25,26,25,51,54,74,52,25,1766,1416,154,15,50,10,53,0,0,0
2025-07-31 13:44:43,557,25,26,25,51,54,74,52,25,1764,1416,154,15,50,10,53,0,0,0
2025-07-31 13:44:49,630,25,26,25,52,55,75,53,25,1766,1047,98,15,50,10,53,0,0,1
2025-07-31 13:44:55,778,25,26,25,52,55,75,53,25,1770,909,77,15,50,10,53,0,0,1
2025-07-31 13:45:01,807,25,26,25,53,55,73,54,25,1772,863,70,15,50,10,53,0,0,1
2025-07-31 13:45:07,935,25,26,25,53,55,72,54,25,1772,679,42,15,49,10,53,0,0,1
2025-07-31 13:45:14,235,25,26,25,52,54,70,53,25,1774,679,42,15,49,10,53,0,0,1
2025-07-31 13:45:20,476,25,26,25,52,54,70,53,25,1776,552,23,15,49,10,53,0,0,1
2025-07-31 13:45:26,663,25,26,25,51,53,69,52,25,1776,497,14,15,50,10,53,0,0,0
2025-07-31 13:45:32,852,25,26,25,51,53,68,52,25,1774,1573,225,15,50,10,53,0,0,0
2025-07-31 13:45:39,080,25,26,25,50,52,68,51,25,1776,1914,607,15,50,10,53,0,0,0
2025-07-31 13:45:45,214,25,26,25,51,52,68,51,25,1776,1914,607,15,49,10,53,0,0,0
2025-07-31 13:45:51,342,25,26,25,51,52,68,51,25,1776,1935,641,15,49,10,53,0,0,0
2025-07-31 13:45:57,477,25,26,25,51,52,69,51,25,1774,1945,655,15,49,10,53,0,0,0
2025-07-31 13:46:03,502,25,26,25,51,52,69,51,25,1778,1968,692,15,49,10,53,0,0,0
2025-07-31 13:46:09,820,25,26,25,51,52,70,51,25,1778,1988,725,15,50,10,53,0,0,0
2025-07-31 13:46:15,974,25,26,25,51,52,71,51,25,1778,1988,725,15,49,10,53,0,0,0
2025-07-31 13:46:22,091,25,26,25,51,53,71,52,25,1778,1961,680,15,50,10,53,0,0,0
2025-07-31 13:46:28,207,25,26,25,51,53,71,52,25,1778,1988,725,15,49,10,53,0,0,0
2025-07-31 13:46:34,250,25,26,25,50,53,72,51,25,1778,1988,725,15,50,10,53,0,0,0
2025-07-31 13:46:40,566,25,26,25,50,53,72,51,25,1778,2018,779,15,50,10,53,0,0,0
2025-07-31 13:46:46,633,25,26,25,51,53,73,52,25,1780,2004,756,15,49,10,53,0,0,0
2025-07-31 13:46:52,886,25,26,25,51,53,74,52,25,1778,2036,813,15,50,10,53,0,0,0
2025-07-31 13:46:59,018,25,26,25,51,54,74,52,25,1762,1998,742,15,49,10,53,0,0,0
2025-07-31 13:47:05,160,25,26,25,52,54,75,53,25,1762,2018,779,15,50,10,53,0,0,1
2025-07-31 13:47:11,505,25,26,25,52,54,75,53,25,1760,1830,488,15,50,10,53,0,0,1
2025-07-31 13:47:17,684,25,26,25,53,54,74,53,25,1762,1868,542,15,50,10,53,0,0,1
2025-07-31 13:47:23,857,25,26,25,53,54,73,53,25,1762,1863,535,15,50,10,53,0,0,1
2025-07-31 13:47:29,986,25,26,25,53,54,71,53,25,1766,1856,524,15,50,10,53,0,0,1
2025-07-31 13:47:36,034,25,26,25,52,53,70,52,25,1764,1847,511,15,50,10,53,0,0,0
2025-07-31 13:47:42,084,25,26,25,51,53,69,52,25,1766,2004,756,15,50,10,53,0,0,0
2025-07-31 13:47:48,246,25,26,25,51,53,69,52,25,1768,1988,725,15,50,10,53,0,0,0
2025-07-31 13:47:54,411,25,26,25,52,53,68,52,25,1768,1988,725,15,50,10,53,0,0,0
2025-07-31 13:48:00,619,25,26,25,52,53,69,52,25,1766,2004,756,15,49,10,53,0,0,0
2025-07-31 13:48:06,868,25,26,25,52,52,69,52,25,1766,2030,801,15,50,10,53,0,0,0
2025-07-31 13:48:13,016,25,26,25,51,53,71,52,25,1764,2036,813,15,50,10,53,0,0,0
2025-07-31 13:48:19,087,25,26,25,51,53,71,52,25,1768,1875,548,15,50,10,53,0,0,0
2025-07-31 13:48:25,374,25,26,25,51,53,72,52,25,1768,1607,253,15,50,10,53,0,0,0
2025-07-31 13:48:31,394,25,26,25,51,53,72,52,25,1768,1515,181,15,50,10,53,0,0,0
2025-07-31 13:48:37,539,25,26,25,51,53,73,52,25,1766,1487,165,15,50,10,53,0,0,0
2025-07-31 13:48:43,737,25,26,25,52,53,73,52,25,1766,1530,192,15,50,10,53,0,0,0
2025-07-31 13:48:50,055,25,26,25,52,53,73,52,25,1766,1499,171,15,49,10,53,0,0,0
2025-07-31 13:48:56,113,25,26,25,52,53,73,52,25,1768,1507,177,15,50,10,53,0,0,0
2025-07-31 13:49:02,249,25,26,25,53,53,74,53,25,1768,1552,208,15,50,10,53,0,0,1
2025-07-31 13:49:08,489,25,26,25,54,53,74,53,25,1768,1038,97,15,50,10,53,0,0,1
2025-07-31 13:49:14,542,25,25,25,54,53,73,53,25,1766,1095,105,15,50,10,53,0,0,1
2025-07-31 13:49:20,592,25,25,25,53,53,71,53,25,1768,1086,104,15,50,10,53,0,0,1
2025-07-31 13:49:26,741,25,25,25,52,53,70,52,25,1766,1053,99,15,49,10,53,0,0,0
2025-07-31 13:49:32,766,25,25,25,52,53,69,52,25,1766,1458,161,15,50,10,53,0,0,0
2025-07-31 13:49:38,920,25,25,25,52,52,69,52,25,1768,1235,127,15,50,10,53,0,0,0
2025-07-31 13:49:45,442,24,25,25,52,52,68,52,25,1770,1356,145,15,50,10,53,0,0,0
2025-07-31 13:49:51,581,24,25,25,51,52,68,51,25,1768,1349,144,15,50,10,53,0,0,0
2025-07-31 13:49:57,615,24,25,25,51,52,69,51,25,1768,1367,147,15,50,10,53,0,0,0
2025-07-31 13:50:03,779,24,25,25,51,52,70,51,25,1768,1367,147,15,50,10,53,0,0,0
2025-07-31 13:50:09,907,24,25,25,51,52,70,51,25,1766,1324,140,15,50,10,53,0,0,0
2025-07-31 13:50:16,068,24,25,25,52,52,71,52,25,1770,1416,154,15,49,10,53,0,0,0
2025-07-31 13:50:22,276,24,25,25,53,53,72,53,25,1766,997,90,15,49,10,53,0,0,1
2025-07-31 13:50:28,301,24,25,25,53,53,72,53,25,1768,1077,103,15,49,10,53,0,0,1
2025-07-31 13:50:34,442,24,25,25,53,53,71,53,25,1768,1086,104,15,49,10,53,0,0,1
2025-07-31 13:50:40,587,24,25,25,52,52,70,52,25,1766,1077,103,15,50,10,53,0,0,0
2025-07-31 13:50:46,613,24,25,25,52,52,69,52,25,1768,1385,150,15,50,10,53,0,0,0
2025-07-31 13:50:52,652,24,25,25,51,52,68,51,25,1768,1356,145,15,50,10,53,0,0,0
2025-07-31 13:50:58,959,24,25,25,51,52,68,51,25,1766,1458,161,15,50,10,53,0,0,0
2025-07-31 13:51:05,079,24,25,25,51,52,69,51,25,1766,1436,157,15,49,10,53,0,0,0
2025-07-31 13:51:11,212,24,25,25,51,52,70,51,25,1768,1474,163,15,50,10,53,0,0,0
2025-07-31 13:51:17,391,24,25,25,51,52,70,51,25,1766,1487,165,15,50,10,53,0,0,0
2025-07-31 13:51:23,536,24,25,25,52,52,71,52,25,1768,1499,171,15,50,10,53,0,0,0
2025-07-31 13:51:29,735,24,25,25,54,52,72,53,25,1766,1494,168,15,50,10,53,0,0,1
2025-07-31 13:51:35,819,24,25,25,55,52,73,53,25,1766,972,87,15,50,10,53,0,0,1
2025-07-31 13:51:42,151,24,25,25,55,53,72,54,25,1764,964,85,15,50,10,53,0,0,1
2025-07-31 13:51:48,222,24,25,25,54,52,71,53,25,1764,891,74,15,49,10,53,0,0,1
2025-07-31 13:51:54,316,24,25,25,53,52,70,52,25,1764,954,84,15,50,10,53,0,0,0
2025-07-31 13:52:00,329,24,25,25,52,52,69,52,25,1762,1281,134,15,49,10,53,0,0,0
2025-07-31 13:52:06,565,24,25,25,52,52,68,52,25,1762,1248,129,15,49,10,53,0,0,0
2025-07-31 13:52:12,679,24,25,25,52,52,68,52,25,1764,443,6,15,49,10,53,0,0,0
2025-07-31 13:52:18,843,24,25,25,52,52,68,52,25,1766,987,89,15,49,10,53,0,0,0
2025-07-31 13:52:25,006,24,25,25,52,52,69,52,25,1766,887,74,15,49,10,53,0,0,0
2025-07-31 13:52:31,076,24,25,25,54,52,70,53,25,1764,783,58,15,50,10,53,0,0,1
2025-07-31 13:52:37,525,24,25,25,55,52,70,53,25,1766,737,51,15,49,10,53,0,0,1
2025-07-31 13:52:43,647,24,25,25,54,52,70,53,25,1766,1893,575,15,50,10,53,0,0,1
2025-07-31 13:52:49,694,24,25,25,53,52,69,52,25,1764,1898,582,15,49,10,53,0,0,0
2025-07-31 13:52:56,055,24,25,25,52,52,68,52,25,1766,2048,823,15,49,10,53,0,0,0
2025-07-31 13:53:02,106,24,25,25,52,52,68,52,25,1766,1993,734,15,50,10,53,0,0,0
2025-07-31 13:53:08,230,24,25,25,52,52,68,52,25,1764,1993,734,15,50,10,53,0,0,0
2025-07-31 13:53:14,309,24,25,25,52,52,68,52,25,1762,2030,801,15,50,10,53,0,0,0
2025-07-31 13:53:20,334,24,25,25,52,52,69,52,24,1762,2035,810,15,49,10,53,0,0,0
2025-07-31 13:53:26,484,24,25,25,52,52,70,52,24,1764,2023,789,15,50,10,53,0,0,0
2025-07-31 13:53:32,747,24,25,25,54,52,71,53,24,1766,2048,823,15,50,10,53,0,0,1
2025-07-31 13:53:38,774,24,25,25,55,52,72,53,24,1764,1868,542,15,50,10,53,0,0,1
2025-07-31 13:53:44,890,24,25,25,55,52,72,53,24,1764,1911,601,15,50,10,53,0,0,1
2025-07-31 13:53:50,958,24,25,25,54,52,71,53,24,1764,1920,617,15,50,10,53,0,0,1
2025-07-31 13:53:57,076,24,25,25,53,52,69,52,24,1764,1915,609,15,49,10,53,0,0,0
2025-07-31 13:54:03,195,24,25,25,52,52,69,52,24,1762,2056,836,15,50,10,53,0,0,0
2025-07-31 13:54:09,372,24,25,25,52,52,68,52,24,1764,2030,801,15,50,10,53,0,0,0
2025-07-31 13:54:15,532,24,25,25,52,52,68,52,24,1766,2076,872,15,50,10,53,0,0,0
2025-07-31 13:54:21,657,24,25,25,52,52,69,52,24,1762,2090,901,15,50,10,53,0,0,0
2025-07-31 13:54:27,738,24,25,25,52,52,70,52,24,1762,2072,862,15,49,10,53,0,0,0
2025-07-31 13:54:33,766,24,25,25,53,52,70,52,24,1764,2100,922,15,49,10,53,0,0,0
2025-07-31 13:54:39,910,24,25,25,54,52,71,53,24,1764,2110,943,15,49,10,53,0,0,1
2025-07-31 13:54:45,984,24,25,25,55,52,72,53,24,1764,1945,655,15,49,10,53,0,0,1
2025-07-31 13:54:52,140,24,25,25,54,52,71,53,24,1762,1945,655,15,50,10,53,0,0,1
2025-07-31 13:54:58,319,24,25,25,53,52,70,52,24,1764,1956,672,15,50,10,53,0,0,0
2025-07-31 13:55:04,471,24,25,25,52,52,69,52,24,1762,2144,1018,15,50,10,53,0,0,0
2025-07-31 13:55:10,572,24,25,25,52,53,69,52,24,1760,2072,862,15,49,10,53,0,0,0
2025-07-31 13:55:16,728,24,25,25,52,53,68,52,24,1760,2066,850,15,50,10,53,0,0,0
2025-07-31 13:55:22,861,24,25,25,52,53,68,52,24,1762,2110,943,15,50,10,53,0,0,0
2025-07-31 13:55:28,918,24,25,25,52,53,69,52,24,1764,2110,943,15,50,10,53,0,0,0
2025-07-31 13:55:34,971,24,25,25,52,53,70,52,24,1762,2110,943,15,50,10,53,0,0,0
2025-07-31 13:55:41,157,24,25,25,54,53,71,53,24,1762,2090,901,15,50,10,53,0,0,1
2025-07-31 13:55:47,327,24,25,25,54,53,71,53,24,1762,1502,173,15,50,10,53,0,0,1
2025-07-31 13:55:53,488,24,25,25,53,52,70,52,24,1762,1352,145,15,49,10,53,0,0,0
2025-07-31 13:55:59,689,24,25,25,53,52,69,52,24,1762,1576,226,15,50,10,53,0,0,0
2025-07-31 13:56:05,750,24,25,25,52,52,69,52,24,1762,1527,190,15,49,10,53,0,0,0
2025-07-31 13:56:11,898,24,25,25,52,52,68,52,24,1764,1524,187,15,49,10,53,0,0,0
2025-07-31 13:56:17,989,24,25,25,52,53,68,52,24,1760,1544,203,15,50,10,53,0,0,0
2025-07-31 13:56:24,406,24,25,25,52,53,69,52,24,1760,1552,208,15,50,10,53,0,0,0
