2025-08-07 17:59:00,885,dht1_T, dht2_T, dht3_T, dht1_H, dht2_H, dht3_H, hm, tm, CO2, eCO2, TVOC, t_min, t_max, h_min, h_max, heat_rele, hum_rele, fan_rele
2026-01-15 12:20:05,641,36,-36,43,23,-23,14,11,18,1728,1808,458,22,30,34,34,0,1,0
2026-01-15 12:20:11,703,36,-36,43,23,-23,14,11,18,1724,1808,458,22,30,34,34,1,1,0
2026-01-15 12:20:17,809,36,-36,43,23,-23,13,11,18,1724,1863,535,22,30,24,24,0,1,0
2026-01-15 12:20:24,660,36,-36,44,23,-23,13,11,18,1724,1808,458,22,30,15,19,1,1,0
2026-01-15 12:20:30,692,36,-36,44,23,-23,13,11,18,1724,806,61,22,30,15,19,0,1,0
2026-01-15 12:20:44,180,36,-36,44,23,-23,13,11,18,1726,1814,467,22,30,15,19,1,1,0
2026-01-15 12:20:50,948,36,-36,44,22,-22,13,11,18,-865,1808,458,22,30,15,19,0,1,0
2026-01-15 12:20:57,709,36,-36,44,22,-22,13,11,18,1722,951,83,22,30,15,19,0,1,0
2026-01-15 12:21:05,050,36,-36,44,22,-22,13,11,18,1724,1808,458,22,30,15,19,0,1,0
2026-01-15 12:21:11,157,36,-36,44,22,-22,13,11,18,1724,1808,458,22,30,15,19,0,1,0
2026-01-15 12:21:17,384,36,-36,44,22,-22,13,11,18,1722,1004,92,22,30,15,19,0,1,0
2026-01-15 12:21:23,865,36,-36,44,22,-22,12,11,18,1722,1808,458,22,30,15,19,0,1,0
2026-01-15 12:21:29,892,36,-36,44,22,-22,12,11,18,1722,1814,467,22,30,15,19,0,1,0
2026-01-15 12:21:36,174,36,-36,44,22,-22,12,11,18,1722,1004,92,22,30,16,20,0,1,0
2026-01-15 12:21:42,848,36,-36,44,22,-22,12,11,18,1724,1808,458,22,30,16,20,0,1,0
2026-01-15 12:21:48,929,36,-36,44,22,-22,12,11,18,1724,1849,514,22,30,15,19,0,1,0
2026-01-15 12:21:54,967,36,-36,45,22,-22,12,11,18,1722,865,70,22,30,15,19,0,1,0
2026-01-15 12:22:01,814,37,-37,45,22,-22,12,11,18,1724,2251,1243,22,30,10,15,0,0,0
2026-01-15 12:22:07,963,37,-37,45,22,-22,12,11,18,1722,2226,1201,22,30,10,30,0,0,0
2026-01-15 12:22:14,126,37,-37,45,22,-22,12,11,18,1724,1628,270,22,30,10,30,0,0,0
2026-01-15 12:22:20,145,37,-37,45,22,-22,12,11,18,1724,2070,859,22,30,10,30,1,0,0
2026-01-15 12:22:26,326,37,-37,45,22,-22,12,11,18,1724,2116,951,22,30,10,30,0,0,0
2026-01-15 12:22:32,469,37,-37,45,21,-21,12,10,18,1726,2546,1876,22,30,10,30,0,0,0
2026-01-15 12:22:39,084,37,-37,45,21,-21,11,10,18,1728,2080,881,22,30,10,30,0,0,0
2026-01-15 12:22:45,864,37,-37,45,21,-21,11,10,18,1728,2062,846,22,30,10,30,0,0,0
2026-01-15 12:22:52,402,38,-38,45,21,-21,11,10,19,1730,1822,477,22,30,10,30,0,0,0
2026-01-15 12:22:58,506,38,-38,45,21,-21,11,10,19,1730,2697,2203,22,30,10,30,0,0,0
2026-01-15 12:23:04,533,38,-38,46,20,-20,11,10,19,1732,2635,2072,22,30,10,30,0,1,0
2026-01-15 12:23:11,072,38,-38,46,20,-20,11,10,19,1732,1808,458,22,30,10,30,1,1,0
2026-01-15 12:23:17,928,38,-38,46,20,-20,11,10,19,1736,2318,1399,22,30,10,30,0,1,0
2026-01-15 12:23:24,103,38,-38,46,20,-20,11,10,19,1734,2294,1347,22,30,10,30,0,1,0
2026-01-15 12:23:30,370,38,-38,46,20,-20,11,10,19,1736,2411,1593,22,30,10,30,1,1,0
2026-01-15 12:23:36,411,38,-38,46,20,-20,11,10,19,1738,1814,467,22,30,10,30,0,1,0
2026-01-15 12:23:42,436,38,-38,46,20,-20,11,10,19,1736,2108,937,22,30,10,30,0,1,0
2026-01-15 12:23:48,472,38,-38,46,20,-20,11,10,19,1738,2411,1593,22,30,10,30,0,1,0
2026-01-15 12:23:54,492,38,-38,46,20,-20,11,10,19,1736,1834,494,22,30,10,30,0,1,0
2026-01-15 12:24:00,645,38,-38,46,20,-20,11,10,19,1740,2411,1593,22,30,10,30,1,1,0
2026-01-15 12:24:06,962,38,-38,46,20,-20,10,10,19,1738,2518,1819,22,30,10,30,0,1,0
2026-01-15 12:24:13,582,38,-38,46,20,-20,10,10,19,1740,2466,1703,22,30,10,30,0,1,0
2026-01-15 12:24:20,524,38,-38,46,20,-20,10,10,19,1742,2425,1623,22,30,13,32,1,1,0
2026-01-15 12:24:26,831,38,-38,47,20,-20,10,10,19,1740,2466,1703,22,30,10,30,0,1,0
2026-01-15 12:24:32,889,38,-38,47,20,-20,10,10,19,1742,2466,1703,22,30,10,30,0,1,0
2026-01-15 12:24:39,026,38,-38,47,19,-19,10,9,19,1742,2440,1648,22,30,10,30,0,1,0
2026-01-15 12:24:45,357,38,-38,47,19,-19,10,9,19,1742,2294,1347,22,30,10,30,0,1,0
2026-01-15 12:24:52,138,38,-38,47,19,-19,10,9,19,1742,2318,1399,22,30,10,30,0,1,0
2026-01-15 12:24:58,205,38,-38,47,19,-19,10,9,19,1746,2318,1399,22,30,10,30,0,1,0
2026-01-15 12:25:04,772,39,-39,47,19,-19,11,9,19,1744,2274,1295,22,30,10,30,0,1,0
2026-01-15 12:25:10,882,39,-39,47,19,-19,13,9,19,1746,2388,1546,22,30,10,30,1,1,0
2026-01-15 12:25:17,025,39,-39,47,19,-19,10,9,19,1750,1849,514,22,30,10,30,0,1,0
2026-01-15 12:25:23,231,39,-39,47,19,-19,11,9,19,1748,2411,1593,22,30,10,30,0,1,0
2026-01-15 12:25:30,192,39,-39,47,19,-19,10,9,19,1748,2388,1546,22,30,10,30,1,1,0
2026-01-15 12:25:36,224,39,-39,47,19,-19,10,9,19,1750,1822,477,22,30,10,30,0,1,0
2026-01-15 12:25:42,237,39,-39,47,19,-19,10,9,19,1748,2261,1267,22,30,10,30,0,1,0
2026-01-15 12:25:48,486,39,-39,47,19,-19,10,9,19,1748,2425,1623,22,30,10,30,0,1,0
2026-01-15 12:25:55,109,39,-39,47,19,-19,10,9,19,1752,1849,514,22,30,10,30,0,1,0
2026-01-15 12:26:01,242,39,-39,47,19,-19,10,9,19,1750,2440,1648,22,30,10,30,1,1,0
2026-01-15 12:26:07,385,39,-39,48,19,-19,10,9,19,1750,1943,653,22,30,10,30,0,1,0
2026-01-15 12:26:14,281,39,-39,48,19,-19,10,9,19,1754,1834,494,22,30,10,30,0,1,0
2026-01-15 12:26:20,594,39,-39,48,19,-19,9,9,19,1752,2411,1593,22,30,10,30,1,1,0
2026-01-15 12:26:26,721,39,-39,48,19,-19,9,9,19,1750,2411,1593,22,30,10,30,0,1,0
2026-01-15 12:26:32,880,39,-39,48,19,-19,9,9,19,1754,1928,626,22,30,10,30,0,1,0
2026-01-15 12:26:39,047,39,-39,48,19,-19,9,9,19,1734,1970,694,22,30,13,32,0,1,0
2026-01-15 12:26:45,364,39,-39,48,19,-19,10,9,19,1736,2411,1593,22,30,10,30,0,1,0
2026-01-15 12:26:52,600,39,-39,48,19,-19,9,9,19,1736,2411,1593,22,30,10,30,0,1,0
2026-01-15 12:26:58,750,39,-39,48,19,-19,9,9,19,1734,1895,579,22,30,10,30,0,1,0
2026-01-15 12:27:04,816,39,-39,48,19,-19,10,9,19,1738,1928,626,22,30,10,30,0,1,0
2026-01-15 12:27:10,877,39,-39,48,19,-19,10,9,19,1734,2440,1648,22,30,10,30,1,1,0
2026-01-15 12:27:17,261,39,-39,48,19,-19,10,9,19,1738,1808,458,22,30,10,30,0,1,0
2026-01-15 12:27:23,432,39,-39,48,19,-19,9,9,19,1736,1959,676,22,30,10,30,0,1,0
2026-01-15 12:27:30,462,40,-40,48,19,-19,10,9,20,1734,1986,723,22,30,10,30,1,1,0
2026-01-15 12:27:36,475,40,-40,48,19,-19,10,9,20,1736,717,48,22,30,10,30,0,1,0
2026-01-15 12:27:42,631,40,-40,48,19,-19,10,9,20,1736,1994,736,22,30,10,30,0,1,0
2026-01-15 12:27:49,121,40,-40,48,19,-19,10,9,20,1736,2023,789,22,30,10,30,0,1,0
2026-01-15 12:27:55,376,40,-40,49,19,-19,10,9,20,1736,1560,215,22,30,14,33,0,1,0
2026-01-15 12:28:01,564,40,-40,49,19,-19,9,9,20,1736,2034,809,22,30,10,30,1,1,0
2026-01-15 12:28:14,792,41,-41,49,18,-18,9,9,20,1734,1579,228,22,30,10,30,0,1,0
2026-01-15 12:28:20,829,42,-42,50,18,-18,9,9,21,1736,2090,901,22,30,10,30,1,1,0
2026-01-15 12:28:27,322,42,-42,50,17,-17,9,8,21,1734,2070,859,22,30,10,30,0,1,0
2026-01-15 12:28:33,444,42,-42,51,17,-17,9,8,21,1734,2023,789,22,30,10,30,0,1,0
2026-01-15 12:28:39,499,42,-42,51,17,-17,9,8,21,1736,2116,951,22,30,14,33,0,1,0
2026-01-15 12:28:45,623,43,-43,51,17,-17,9,8,21,1734,2034,809,22,30,10,30,0,1,0
2026-01-15 12:28:51,649,43,-43,51,17,-17,8,8,21,1736,1994,736,22,30,10,30,1,1,0
2026-01-15 12:28:57,689,43,-43,52,16,-16,9,8,21,1732,1526,189,22,30,12,32,0,1,0
2026-01-15 12:29:03,933,43,-43,52,16,-16,9,8,21,1732,1994,736,22,30,10,30,0,1,0
2026-01-15 12:29:10,780,43,-43,52,16,-16,8,8,21,1734,1994,736,22,30,10,30,1,1,0
2026-01-15 12:29:16,827,43,-43,52,16,-16,8,8,21,1736,1505,175,22,30,10,30,0,1,0
2026-01-15 12:29:22,893,44,-44,52,16,-16,8,8,22,1734,1814,467,22,30,10,30,0,1,0
2026-01-15 12:29:28,953,44,-44,53,16,-16,8,8,22,1736,2023,789,22,30,10,30,0,1,0
2026-01-15 12:29:35,117,44,-44,53,16,-16,10,8,22,1736,1934,637,22,30,10,30,0,1,0
2026-01-15 12:29:41,200,44,-44,53,15,-15,8,7,22,1738,1895,579,22,30,10,30,0,1,0
2026-01-15 12:29:47,347,44,-44,53,15,-15,9,7,22,1736,2480,1733,22,30,10,30,0,1,0
2026-01-15 12:29:53,521,44,-44,53,15,-15,8,7,22,1738,1976,705,22,30,10,30,0,1,0
2026-01-15 12:29:59,654,44,-44,53,15,-15,8,7,22,1736,1951,665,22,30,10,30,0,1,0
2026-01-15 12:30:05,730,43,-43,53,15,-15,8,7,21,1740,1849,514,22,30,10,30,1,1,0
2026-01-15 12:30:12,026,43,-43,53,15,-15,8,7,21,1738,2546,1876,22,30,10,30,0,1,0
2026-01-15 12:30:19,068,43,-43,52,15,-15,9,7,21,1738,1408,153,22,30,10,30,0,1,0
2026-01-15 12:30:25,090,43,-43,52,16,-16,8,8,21,1736,1808,458,22,30,10,30,1,1,0
2026-01-15 12:30:31,221,43,-43,52,16,-16,8,8,21,1740,2563,1917,22,30,10,30,0,1,0
2026-01-15 12:30:37,351,43,-43,52,16,-16,8,8,21,1738,2579,1946,22,30,10,30,0,1,0
2026-01-15 12:30:43,487,43,-43,52,16,-16,8,8,21,1736,1882,556,22,30,10,30,0,1,0
2026-01-15 12:30:49,536,42,-42,52,16,-16,8,8,21,1736,2532,1850,22,30,10,30,0,1,0
2026-01-15 12:30:55,668,42,-42,52,16,-16,8,8,21,1736,2563,1917,22,30,10,30,1,1,0
2026-01-15 12:31:01,811,42,-42,51,16,-16,8,8,21,1736,1934,637,22,30,10,30,0,1,0
2026-01-15 12:31:07,879,42,-42,51,16,-16,8,8,21,1734,2015,773,22,30,10,30,0,1,0
2026-01-15 12:31:13,916,42,-42,51,16,-16,9,8,21,1736,2621,2035,22,30,10,30,0,1,0
2026-01-15 12:31:20,151,42,-42,51,16,-16,9,8,21,1734,1994,736,22,30,10,30,0,1,0
2026-01-15 12:31:26,325,42,-42,51,17,-17,9,8,21,1734,2621,2035,22,30,10,30,1,1,0
2026-01-15 12:31:33,473,41,-41,51,17,-17,9,8,20,1734,2635,2072,22,30,10,30,0,1,0
2026-01-15 12:31:40,176,41,-41,51,17,-17,9,8,20,1734,2023,789,22,30,10,30,0,1,0
2026-01-15 12:31:46,753,41,-41,51,17,-17,9,8,20,1732,2518,1819,22,30,10,30,1,1,0
2026-01-15 12:31:53,399,41,-41,51,17,-17,9,8,20,1732,2635,2072,22,30,10,30,0,1,0
2026-01-15 12:31:59,689,41,-41,51,17,-17,9,8,20,1730,2007,760,22,30,10,30,0,1,0
2026-01-15 12:32:05,821,41,-41,51,17,-17,9,8,20,1730,2546,1876,22,30,10,30,1,1,0
2026-01-15 12:32:12,198,41,-41,50,17,-17,10,8,20,1730,2635,2072,22,30,10,30,0,1,0
2026-01-15 12:32:19,824,41,-41,50,17,-17,12,8,20,1728,1994,736,22,30,10,30,0,1,0
2026-01-15 12:32:25,988,41,-41,50,17,-17,10,8,20,1730,2454,1678,22,30,10,30,1,1,0
2026-01-15 12:32:32,235,41,-41,50,17,-17,11,8,20,1728,2621,2035,22,30,10,30,0,1,0
2026-01-15 12:32:38,779,42,-42,50,20,-20,15,10,21,1728,2697,2203,22,30,10,30,0,1,0
2026-01-15 12:32:45,722,42,-42,51,22,-22,17,11,21,1730,2919,2673,22,30,10,30,1,0,0
2026-01-15 12:32:51,760,43,-43,51,24,-24,17,12,21,1730,3661,4256,22,30,10,30,0,0,0
2026-01-15 12:32:57,939,44,-44,51,26,-26,16,13,22,1730,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:33:03,961,44,-44,51,26,-26,16,13,22,1734,3496,3905,22,30,10,30,0,0,0
2026-01-15 12:33:10,190,45,-45,52,26,-26,16,13,22,1730,3409,3728,22,30,10,30,0,0,0
2026-01-15 12:33:16,349,46,-46,52,25,-25,15,12,23,1734,3075,3010,22,30,10,30,0,0,0
2026-01-15 12:33:22,380,47,-47,53,24,-24,15,12,23,-859,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:33:28,671,48,-48,53,23,-23,15,11,24,-859,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:33:41,852,50,-50,54,21,-21,14,10,25,1720,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:33:48,169,50,-50,54,21,-21,14,10,25,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:33:54,326,51,-51,55,20,-20,13,10,25,1732,3633,4189,22,30,10,30,0,1,0
2026-01-15 12:34:00,430,51,-51,55,20,-20,13,10,25,1732,3075,3010,22,30,10,30,0,1,0
2026-01-15 12:34:06,477,52,-52,55,19,-19,14,9,26,1738,3247,3381,22,30,10,30,0,1,0
2026-01-15 12:34:12,609,52,-52,56,19,-19,17,9,26,1742,2710,2246,22,30,10,30,0,1,0
2026-01-15 12:34:18,758,53,-53,56,20,-20,17,10,26,1742,2840,2519,22,30,10,30,0,1,0
2026-01-15 12:34:24,937,53,-53,56,21,-21,18,10,26,1742,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:34:31,948,53,-53,56,23,-23,24,11,26,1744,3409,3728,22,30,10,30,0,0,0
2026-01-15 12:34:38,332,53,-53,56,23,-23,18,11,26,1746,3319,3529,22,30,10,30,0,0,0
2026-01-15 12:34:44,392,54,-54,56,23,-23,18,11,27,1746,3319,3529,22,30,10,30,0,0,0
2026-01-15 12:34:50,535,54,-54,56,23,-23,17,11,27,1746,3294,3474,22,30,10,30,0,0,0
2026-01-15 12:34:56,729,54,-54,57,23,-23,17,11,27,1748,3225,3327,22,30,10,30,0,0,0
2026-01-15 12:35:02,764,54,-54,57,22,-22,17,11,27,1746,3344,3584,22,30,10,30,0,0,0
2026-01-15 12:35:08,917,54,-54,57,22,-22,16,11,27,1744,3225,3327,22,30,12,31,0,1,0
2026-01-15 12:35:14,965,54,-54,57,22,-22,16,11,27,1746,2760,2348,22,30,13,32,0,1,0
2026-01-15 12:35:21,148,54,-54,57,22,-22,17,11,27,1748,2991,2835,22,30,10,30,0,0,0
2026-01-15 12:35:34,310,54,-54,57,22,-22,19,11,27,1748,3409,3728,22,30,10,30,0,0,0
2026-01-15 12:35:40,510,54,-54,57,23,-23,18,11,27,1746,3344,3584,22,30,10,30,0,0,0
2026-01-15 12:35:46,583,54,-54,57,23,-23,17,11,27,1744,3319,3529,22,30,10,30,0,0,0
2026-01-15 12:35:52,823,54,-54,57,23,-23,17,11,27,1744,3266,3420,22,30,10,30,0,0,0
2026-01-15 12:35:58,891,54,-54,57,23,-23,17,11,27,1742,3266,3420,22,30,10,30,0,0,0
2026-01-15 12:36:05,048,54,-54,57,22,-22,17,11,27,1742,3247,3381,22,30,10,30,0,0,0
2026-01-15 12:36:11,078,54,-54,57,22,-22,17,11,27,1742,3225,3327,22,30,10,30,0,0,0
2026-01-15 12:36:17,192,54,-54,57,22,-22,16,11,27,1740,3247,3381,22,30,10,30,0,0,0
2026-01-15 12:36:23,284,54,-54,57,22,-22,16,11,27,1740,3247,3381,22,30,10,30,0,0,0
2026-01-15 12:36:29,490,54,-54,56,22,-22,16,11,27,1738,3225,3327,22,30,10,30,0,0,0
2026-01-15 12:36:35,545,54,-54,56,22,-22,16,11,27,1742,3138,3142,22,30,10,30,0,0,0
2026-01-15 12:36:41,625,54,-54,56,22,-22,16,11,27,1740,3036,2922,22,30,10,30,0,0,0
2026-01-15 12:36:47,779,54,-54,56,21,-21,16,10,27,1738,3138,3142,22,30,10,30,0,0,0
2026-01-15 12:36:53,973,53,-53,56,21,-21,16,10,26,1740,2977,2804,22,30,10,30,0,0,0
2026-01-15 12:37:00,155,53,-53,56,21,-21,15,10,26,1736,3138,3142,22,30,10,30,0,0,0
2026-01-15 12:37:06,181,53,-53,56,21,-21,16,10,26,1736,3013,2878,22,30,10,30,0,0,0
2026-01-15 12:37:12,286,53,-53,56,21,-21,15,10,26,1734,2940,2715,22,30,10,30,0,0,0
2026-01-15 12:37:18,624,53,-53,56,21,-21,15,10,26,1734,3075,3010,22,30,10,30,0,0,0
2026-01-15 12:37:24,669,53,-53,56,21,-21,15,10,26,1734,2940,2715,22,30,10,30,0,0,0
2026-01-15 12:37:31,150,53,-53,55,21,-21,15,10,26,1734,2901,2631,22,30,10,30,0,0,0
2026-01-15 12:37:37,209,52,-52,55,21,-21,15,10,26,1732,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:37:43,243,52,-52,55,21,-21,15,10,26,1732,2828,2489,22,30,10,30,0,0,0
2026-01-15 12:37:49,246,52,-52,55,21,-21,15,10,26,1732,2840,2519,22,30,12,31,0,1,0
2026-01-15 12:37:55,299,52,-52,55,21,-21,15,10,26,1730,3496,3905,22,30,10,30,0,0,0
2026-01-15 12:38:01,566,52,-52,55,21,-21,16,10,26,1732,3075,3010,22,30,10,30,0,0,0
2026-01-15 12:38:07,609,52,-52,55,21,-21,16,10,26,1730,3689,4320,22,30,10,30,0,0,0
2026-01-15 12:38:13,816,51,-51,54,22,-22,16,11,25,1728,3689,4320,22,30,10,30,0,0,0
2026-01-15 12:38:20,042,51,-51,54,22,-22,16,11,25,1728,2760,2348,22,30,10,30,0,0,0
2026-01-15 12:38:26,293,51,-51,54,22,-22,16,11,25,1728,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:38:32,367,51,-51,54,22,-22,16,11,25,1730,3689,4320,22,30,10,30,0,0,0
2026-01-15 12:38:38,730,51,-51,54,22,-22,16,11,25,1728,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:38:45,256,50,-50,54,22,-22,16,11,25,1728,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:38:51,331,50,-50,53,22,-22,16,11,25,1726,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:38:57,717,50,-50,53,22,-22,16,11,25,1726,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:03,777,50,-50,53,22,-22,16,11,25,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:09,849,50,-50,53,22,-22,16,11,25,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:15,933,50,-50,53,22,-22,16,11,25,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:22,299,49,-49,53,22,-22,16,11,24,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:28,352,49,-49,52,22,-22,16,11,24,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:34,610,49,-49,52,23,-23,16,11,24,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:40,697,49,-49,52,23,-23,16,11,24,1726,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:46,775,49,-49,52,23,-23,17,11,24,1726,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:52,888,48,-48,52,23,-23,17,11,24,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:39:59,321,48,-48,52,23,-23,17,11,24,1724,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:40:05,590,48,-48,51,23,-23,17,11,24,1722,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:40:11,745,48,-48,51,23,-23,17,11,24,1722,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:40:17,834,48,-48,51,23,-23,17,11,24,1726,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:40:23,946,48,-48,51,23,-23,17,11,24,1724,3294,3474,22,30,10,30,0,0,0
2026-01-15 12:40:30,029,47,-47,51,24,-24,17,12,23,1724,3159,3187,22,30,10,30,0,0,0
2026-01-15 12:40:36,085,47,-47,50,24,-24,17,12,23,1722,3319,3529,22,30,10,30,0,0,0
2026-01-15 12:40:42,154,47,-47,50,24,-24,18,12,23,1724,3366,3630,22,30,10,30,0,0,0
2026-01-15 12:40:48,269,47,-47,50,24,-24,17,12,23,1722,3409,3728,22,30,10,30,0,0,0
2026-01-15 12:40:54,430,47,-47,50,24,-24,18,12,23,1724,3319,3529,22,30,10,30,0,0,0
2026-01-15 12:41:01,070,46,-46,50,24,-24,18,12,23,1722,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:41:07,138,46,-46,50,24,-24,18,12,23,1724,3438,3784,22,30,10,30,0,0,0
2026-01-15 12:41:14,058,46,-46,49,25,-25,18,12,23,1722,3633,4189,22,30,10,30,0,0,0
2026-01-15 12:41:20,106,46,-46,49,25,-25,18,12,23,1722,3409,3728,22,30,10,30,0,0,0
2026-01-15 12:41:26,137,46,-46,49,25,-25,18,12,23,1724,3183,3232,22,30,10,30,0,0,0
2026-01-15 12:41:32,213,45,-45,49,25,-25,18,12,22,1722,2728,2280,22,30,10,30,0,0,0
2026-01-15 12:41:38,739,45,-45,48,25,-25,19,12,22,1722,3247,3381,22,30,10,30,0,0,0
2026-01-15 12:41:44,755,45,-45,48,25,-25,19,12,22,-861,2840,2519,22,30,10,30,0,0,0
2026-01-15 12:41:51,305,45,-45,48,25,-25,19,12,22,1724,2466,1703,22,30,10,30,0,0,0
2026-01-15 12:42:05,320,44,-44,48,26,-26,19,13,22,1722,2742,2309,22,30,10,30,0,0,0
